"","x"
"12377","POC1B"
"12378","POC1B-GALNT4"
"12379","POC5"
"12380","PODN"
"12381","PODNL1"
"12382","PODXL"
"12383","PODXL2"
"12384","POF1B"
"12385","POFUT1"
"12386","POFUT2"
"12387","POGK"
"12388","POGLUT1"
"12389","POGZ"
"12390","POLA1"
"12391","POLA2"
"12392","POLB"
"12393","POLD1"
"12394","POLD2"
"12395","POLD3"
"12396","POLD4"
"12397","POLDIP2"
"12398","POLDIP3"
"12399","POLE"
"12400","POLE2"
"12401","POLE3"
"12402","POLE4"
"12403","POLG"
"12404","POLG2"
"12405","POLH"
"12406","POLI"
"12407","POLK"
"12408","POLL"
"12409","POLM"
"12410","POLN"
"12411","POLQ"
"12412","POLR1A"
"12413","POLR1B"
"12414","POLR1C"
"12415","POLR1D"
"12416","POLR1E"
"12417","POLR2A"
"12418","POLR2B"
"12419","POLR2C"
"12420","POLR2D"
"12421","POLR2E"
"12422","POLR2F"
"12423","POLR2G"
"12424","POLR2H"
"12425","POLR2I"
"12426","POLR2J"
"12427","POLR2J2"
"12428","POLR2J3"
"12429","POLR2K"
"12430","POLR2L"
"12431","POLR2M"
"12432","POLR3A"
"12433","POLR3B"
"12434","POLR3C"
"12435","POLR3D"
"12436","POLR3E"
"12437","POLR3F"
"12438","POLR3G"
"12439","POLR3GL"
"12440","POLR3H"
"12441","POLR3K"
"12442","POLRMT"
"12443","POM121"
"12444","POM121C"
"12445","POM121L12"
"12446","POM121L2"
"12447","POMC"
"12448","POMGNT1"
"12449","POMGNT2"
"12450","POMK"
"12451","POMP"
"12452","POMT1"
"12453","POMT2"
"12454","POMZP3"
"12455","PON1"
"12456","PON2"
"12457","PON3"
"12458","POP1"
"12459","POP4"
"12460","POP5"
"12461","POP7"
"12462","POPDC2"
"12463","POPDC3"
"12464","POR"
"12465","PORCN"
"12466","POSTN"
"12467","POT1"
"12468","POTEB"
"12469","POTEB2"
"12470","POTEB3"
"12471","POTEC"
"12472","POTED"
"12473","POTEE"
"12474","POTEF"
"12475","POTEG"
"12476","POTEH"
"12477","POTEI"
"12478","POTEJ"
"12479","POTEM"
"12480","POU1F1"
"12481","POU2AF1"
"12482","POU2F1"
"12483","POU2F2"
"12484","POU2F3"
"12485","POU3F1"
"12486","POU3F2"
"12487","POU3F3"
"12488","POU3F4"
"12489","POU4F1"
"12490","POU4F2"
"12491","POU4F3"
"12492","POU5F1"
"12493","POU5F1B"
"12494","POU5F2"
"12495","POU6F2"
"12496","PP2D1"
"12497","PPA1"
"12498","PPA2"
"12499","PPAN"
"12500","PPAN-P2RY11"
"12501","PPARA"
"12502","PPARD"
"12503","PPARG"
"12504","PPARGC1A"
"12505","PPARGC1B"
"12506","PPAT"
"12507","PPBP"
"12508","PPCDC"
"12509","PPCS"
"12510","PPDPF"
"12511","PPDPFL"
"12512","PPEF1"
"12513","PPEF2"
"12514","PPFIA1"
"12515","PPFIA2"
"12516","PPFIA3"
"12517","PPFIA4"
"12518","PPFIBP1"
"12519","PPFIBP2"
"12520","PPHLN1"
"12521","PPIA"
"12522","PPIAL4A"
"12523","PPIAL4C"
"12524","PPIAL4D"
"12525","PPIAL4E"
"12526","PPIAL4F"
"12527","PPIAL4G"
"12528","PPIB"
"12529","PPIC"
"12530","PPID"
"12531","PPIE"
"12532","PPIF"
"12533","PPIG"
"12534","PPIH"
"12535","PPIL1"
"12536","PPIL2"
"12537","PPIL3"
"12538","PPIL4"
"12539","PPIL6"
"12540","PPIP5K1"
"12541","PPIP5K2"
"12542","PPL"
"12543","PPM1A"
"12544","PPM1B"
"12545","PPM1D"
"12546","PPM1E"
"12547","PPM1F"
"12548","PPM1G"
"12549","PPM1H"
"12550","PPM1J"
"12551","PPM1K"
"12552","PPM1L"
"12553","PPM1M"
"12554","PPM1N"
"12555","PPME1"
"12556","PPOX"
"12557","PPP1CA"
"12558","PPP1CB"
"12559","PPP1CC"
"12560","PPP1R10"
"12561","PPP1R11"
"12562","PPP1R12A"
"12563","PPP1R12B"
"12564","PPP1R12C"
"12565","PPP1R13B"
"12566","PPP1R13L"
"12567","PPP1R14A"
"12568","PPP1R14B"
"12569","PPP1R14C"
"12570","PPP1R14D"
"12571","PPP1R15A"
"12572","PPP1R15B"
"12573","PPP1R16A"
"12574","PPP1R16B"
"12575","PPP1R17"
"12576","PPP1R18"
"12577","PPP1R1A"
"12578","PPP1R1B"
"12579","PPP1R1C"
"12580","PPP1R2"
"12581","PPP1R21"
"12582","PPP1R26"
"12583","PPP1R27"
"12584","PPP1R2B"
"12585","PPP1R2C"
"12586","PPP1R32"
"12587","PPP1R35"
"12588","PPP1R36"
"12589","PPP1R37"
"12590","PPP1R3A"
"12591","PPP1R3B"
"12592","PPP1R3C"
"12593","PPP1R3D"
"12594","PPP1R3E"
"12595","PPP1R3F"
"12596","PPP1R3G"
"12597","PPP1R42"
"12598","PPP1R7"
"12599","PPP1R8"
"12600","PPP1R9A"
"12601","PPP1R9B"
"12602","PPP2CA"
"12603","PPP2CB"
"12604","PPP2R1A"
"12605","PPP2R1B"
"12606","PPP2R2A"
"12607","PPP2R2B"
"12608","PPP2R2C"
"12609","PPP2R2D"
"12610","PPP2R3A"
"12611","PPP2R3B"
"12612","PPP2R3C"
"12613","PPP2R5A"
"12614","PPP2R5B"
"12615","PPP2R5C"
"12616","PPP2R5D"
"12617","PPP2R5E"
"12618","PPP3CA"
"12619","PPP3CB"
"12620","PPP3CC"
"12621","PPP3R1"
"12622","PPP3R2"
"12623","PPP4C"
"12624","PPP4R1"
"12625","PPP4R2"
"12626","PPP4R3A"
"12627","PPP4R3B"
"12628","PPP4R3C"
"12629","PPP4R4"
"12630","PPP5C"
"12631","PPP5D1"
"12632","PPP6C"
"12633","PPP6R1"
"12634","PPP6R2"
"12635","PPP6R3"
"12636","PPRC1"
"12637","PPT1"
"12638","PPT2"
"12639","PPTC7"
"12640","PPWD1"
"12641","PPY"
"12642","PQBP1"
"12643","PQLC1"
"12644","PQLC2"
"12645","PQLC2L"
"12646","PQLC3"
"12647","PRAC1"
"12648","PRAC2"
"12649","PRADC1"
"12650","PRAF2"
"12651","PRAG1"
"12652","PRAM1"
"12653","PRAME"
"12654","PRAMEF1"
"12655","PRAMEF10"
"12656","PRAMEF11"
"12657","PRAMEF12"
"12658","PRAMEF13"
"12659","PRAMEF14"
"12660","PRAMEF15"
"12661","PRAMEF17"
"12662","PRAMEF18"
"12663","PRAMEF19"
"12664","PRAMEF2"
"12665","PRAMEF20"
"12666","PRAMEF25"
"12667","PRAMEF26"
"12668","PRAMEF27"
"12669","PRAMEF33"
"12670","PRAMEF4"
"12671","PRAMEF5"
"12672","PRAMEF6"
"12673","PRAMEF7"
"12674","PRAMEF8"
"12675","PRAMEF9"
"12676","PRAP1"
"12677","PRB1"
"12678","PRB2"
"12679","PRB3"
"12680","PRB4"
"12681","PRC1"
"12682","PRCC"
"12683","PRCD"
"12684","PRCP"
"12685","PRDM1"
"12686","PRDM10"
"12687","PRDM11"
"12688","PRDM12"
"12689","PRDM13"
"12690","PRDM14"
"12691","PRDM15"
"12692","PRDM16"
"12693","PRDM2"
"12694","PRDM4"
"12695","PRDM5"
"12696","PRDM6"
"12697","PRDM7"
"12698","PRDM8"
"12699","PRDM9"
"12700","PRDX1"
"12701","PRDX2"
"12702","PRDX3"
"12703","PRDX4"
"12704","PRDX5"
"12705","PRDX6"
"12706","PREB"
"12707","PRELID1"
"12708","PRELID2"
"12709","PRELID3A"
"12710","PRELID3B"
"12711","PRELP"
"12712","PREP"
"12713","PREPL"
"12714","PREX1"
"12715","PREX2"
"12716","PRF1"
"12717","PRG2"
"12718","PRG3"
"12719","PRG4"
"12720","PRH1"
"12721","PRH2"
"12722","PRICKLE1"
"12723","PRICKLE2"
"12724","PRICKLE3"
"12725","PRICKLE4"
"12726","PRIM1"
"12727","PRIM2"
"12728","PRIMA1"
"12729","PRIMPOL"
"12730","PRKAA1"
"12731","PRKAA2"
"12732","PRKAB1"
"12733","PRKAB2"
"12734","PRKACA"
"12735","PRKACB"
"12736","PRKACG"
"12737","PRKAG1"
"12738","PRKAG2"
"12739","PRKAG3"
"12740","PRKAR1A"
"12741","PRKAR1B"
"12742","PRKAR2A"
"12743","PRKAR2B"
"12744","PRKCA"
"12745","PRKCB"
"12746","PRKCD"
"12747","PRKCE"
"12748","PRKCG"
"12749","PRKCH"
"12750","PRKCI"
"12751","PRKCQ"
"12752","PRKCSH"
"12753","PRKCZ"
"12754","PRKD1"
"12755","PRKD2"
"12756","PRKD3"
"12757","PRKDC"
"12758","PRKG1"
"12759","PRKG2"
"12760","PRKN"
"12761","PRKRA"
"12762","PRKRIP1"
"12763","PRKX"
"12764","PRL"
"12765","PRLH"
"12766","PRLHR"
"12767","PRLR"
"12768","PRM1"
"12769","PRM2"
"12770","PRM3"
"12771","PRMT1"
"12772","PRMT2"
"12773","PRMT3"
"12774","PRMT5"
"12775","PRMT6"
"12776","PRMT7"
"12777","PRMT8"
"12778","PRMT9"
"12779","PRND"
"12780","PRNP"
"12781","PROB1"
"12782","PROC"
"12783","PROCA1"
"12784","PROCR"
"12785","PRODH"
"12786","PRODH2"
"12787","PROK1"
"12788","PROK2"
"12789","PROKR1"
"12790","PROKR2"
"12791","PROM1"
"12792","PROM2"
"12793","PROP1"
"12794","PRORY"
"12795","PROS1"
"12796","PROSER1"
"12797","PROSER2"
"12798","PROSER3"
"12799","PROX1"
"12800","PROX2"
"12801","PROZ"
"12802","PRPF18"
"12803","PRPF19"
"12804","PRPF3"
"12805","PRPF31"
"12806","PRPF38A"
"12807","PRPF38B"
"12808","PRPF39"
"12809","PRPF4"
"12810","PRPF40A"
"12811","PRPF40B"
"12812","PRPF4B"
"12813","PRPF6"
"12814","PRPF8"
"12815","PRPH"
"12816","PRPH2"
"12817","PRPS1"
"12818","PRPS1L1"
"12819","PRPS2"
"12820","PRPSAP1"
"12821","PRPSAP2"
"12822","PRR11"
"12823","PRR12"
"12824","PRR13"
"12825","PRR14"
"12826","PRR14L"
"12827","PRR15"
"12828","PRR15L"
"12829","PRR16"
"12830","PRR18"
"12831","PRR19"
"12832","PRR20A"
"12833","PRR20G"
"12834","PRR22"
"12835","PRR23A"
"12836","PRR23B"
"12837","PRR23C"
"12838","PRR23D1"
"12839","PRR26"
"12840","PRR27"
"12841","PRR29"
"12842","PRR3"
"12843","PRR30"
"12844","PRR32"
"12845","PRR33"
"12846","PRR34"
"12847","PRR35"
"12848","PRR36"
"12849","PRR4"
"12850","PRR5"
"12851","PRR5-ARHGAP8"
"12852","PRR5L"
"12853","PRR7"
"12854","PRR9"
"12855","PRRC1"
"12856","PRRC2A"
"12857","PRRC2B"
"12858","PRRC2C"
"12859","PRRG1"
"12860","PRRG2"
"12861","PRRG3"
"12862","PRRG4"
"12863","PRRT1"
"12864","PRRT1B"
"12865","PRRT2"
"12866","PRRT3"
"12867","PRRT4"
"12868","PRRX1"
"12869","PRRX2"
"12870","PRSS1"
"12871","PRSS12"
"12872","PRSS16"
"12873","PRSS2"
"12874","PRSS21"
"12875","PRSS22"
"12876","PRSS23"
"12877","PRSS27"
"12878","PRSS3"
"12879","PRSS33"
"12880","PRSS35"
"12881","PRSS36"
"12882","PRSS37"
"12883","PRSS38"
"12884","PRSS41"
"12885","PRSS48"
"12886","PRSS50"
"12887","PRSS51"
"12888","PRSS53"
"12889","PRSS54"
"12890","PRSS55"
"12891","PRSS56"
"12892","PRSS57"
"12893","PRSS58"
"12894","PRSS8"
"12895","PRTFDC1"
"12896","PRTG"
"12897","PRTN3"
"12898","PRUNE1"
"12899","PRUNE2"
"12900","PRX"
"12901","PRXL2A"
"12902","PRXL2B"
"12903","PRXL2C"
"12904","PRY"
"12905","PRY2"
"12906","PSAP"
"12907","PSAPL1"
"12908","PSAT1"
"12909","PSCA"
"12910","PSD"
"12911","PSD2"
"12912","PSD3"
"12913","PSD4"
"12914","PSEN1"
"12915","PSEN2"
"12916","PSENEN"
"12917","PSG1"
"12918","PSG11"
"12919","PSG2"
"12920","PSG3"
"12921","PSG4"
"12922","PSG5"
"12923","PSG6"
"12924","PSG7"
"12925","PSG8"
"12926","PSG9"
"12927","PSIP1"
"12928","PSKH1"
"12929","PSKH2"
"12930","PSMA1"
"12931","PSMA2"
"12932","PSMA3"
"12933","PSMA4"
"12934","PSMA5"
"12935","PSMA6"
"12936","PSMA7"
"12937","PSMA8"
"12938","PSMB1"
"12939","PSMB10"
"12940","PSMB11"
"12941","PSMB2"
"12942","PSMB3"
"12943","PSMB4"
"12944","PSMB5"
"12945","PSMB6"
"12946","PSMB7"
"12947","PSMB8"
"12948","PSMB9"
"12949","PSMC1"
"12950","PSMC2"
"12951","PSMC3"
"12952","PSMC3IP"
"12953","PSMC4"
"12954","PSMC5"
"12955","PSMC6"
"12956","PSMD1"
"12957","PSMD10"
"12958","PSMD11"
"12959","PSMD12"
"12960","PSMD13"
"12961","PSMD14"
"12962","PSMD2"
"12963","PSMD3"
"12964","PSMD4"
"12965","PSMD5"
"12966","PSMD6"
"12967","PSMD7"
"12968","PSMD8"
"12969","PSMD9"
"12970","PSME1"
"12971","PSME2"
"12972","PSME3"
"12973","PSME4"
"12974","PSMF1"
"12975","PSMG1"
"12976","PSMG2"
"12977","PSMG3"
"12978","PSMG4"
"12979","PSORS1C1"
"12980","PSORS1C2"
"12981","PSPC1"
"12982","PSPH"
"12983","PSPN"
"12984","PSRC1"
"12985","PSTK"
"12986","PSTPIP1"
"12987","PSTPIP2"
"12988","PTAFR"
"12989","PTAR1"
"12990","PTBP1"
"12991","PTBP2"
"12992","PTBP3"
"12993","PTCD1"
"12994","PTCD2"
"12995","PTCD3"
"12996","PTCH1"
"12997","PTCH2"
"12998","PTCHD1"
"12999","PTCHD3"
"13000","PTCHD4"
"13001","PTCRA"
"13002","PTDSS1"
"13003","PTDSS2"
"13004","PTEN"
"13005","PTER"
"13006","PTF1A"
"13007","PTGDR"
"13008","PTGDR2"
"13009","PTGDS"
"13010","PTGER1"
"13011","PTGER2"
"13012","PTGER3"
"13013","PTGER4"
"13014","PTGES"
"13015","PTGES2"
"13016","PTGES3"
"13017","PTGES3L"
"13018","PTGES3L-AARSD1"
"13019","PTGFR"
"13020","PTGFRN"
"13021","PTGIR"
"13022","PTGIS"
"13023","PTGR1"
"13024","PTGR2"
"13025","PTGS1"
"13026","PTGS2"
"13027","PTH"
"13028","PTH1R"
"13029","PTH2"
"13030","PTH2R"
"13031","PTHLH"
"13032","PTK2"
"13033","PTK2B"
"13034","PTK6"
"13035","PTK7"
"13036","PTMA"
"13037","PTMS"
"13038","PTN"
"13039","PTOV1"
"13040","PTP4A1"
"13041","PTP4A2"
"13042","PTP4A3"
"13043","PTPA"
"13044","PTPDC1"
"13045","PTPMT1"
"13046","PTPN1"
"13047","PTPN11"
"13048","PTPN12"
"13049","PTPN13"
"13050","PTPN14"
"13051","PTPN18"
"13052","PTPN2"
"13053","PTPN20"
"13054","PTPN22"
"13055","PTPN23"
"13056","PTPN3"
"13057","PTPN4"
"13058","PTPN5"
"13059","PTPN6"
"13060","PTPN7"
"13061","PTPN9"
"13062","PTPRA"
"13063","PTPRB"
"13064","PTPRC"
"13065","PTPRCAP"
"13066","PTPRD"
"13067","PTPRE"
"13068","PTPRF"
"13069","PTPRG"
"13070","PTPRJ"
"13071","PTPRK"
"13072","PTPRM"
"13073","PTPRN"
"13074","PTPRN2"
"13075","PTPRO"
"13076","PTPRQ"
"13077","PTPRR"
"13078","PTPRS"
"13079","PTPRT"
"13080","PTPRU"
"13081","PTPRZ1"
"13082","PTRH1"
"13083","PTRH2"
"13084","PTRHD1"
"13085","PTS"
"13086","PTTG1"
"13087","PTTG1IP"
"13088","PTTG2"
"13089","PTX3"
"13090","PTX4"
"13091","PUDP"
"13092","PUF60"
"13093","PUM1"
"13094","PUM2"
"13095","PUM3"
"13096","PURA"
"13097","PURB"
"13098","PURG"
"13099","PUS1"
"13100","PUS10"
"13101","PUS3"
"13102","PUS7"
"13103","PUS7L"
"13104","PUSL1"
"13105","PVALB"
"13106","PVALEF"
"13107","PVR"
"13108","PVRIG"
"13109","PWP1"
"13110","PWP2"
"13111","PWWP2A"
"13112","PWWP2B"
"13113","PXDC1"
"13114","PXDN"
"13115","PXDNL"
"13116","PXK"
"13117","PXMP2"
"13118","PXMP4"
"13119","PXN"
"13120","PXT1"
"13121","PXYLP1"
"13122","PYCARD"
"13123","PYCR1"
"13124","PYCR2"
"13125","PYCR3"
"13126","PYDC1"
"13127","PYDC2"
"13128","PYGB"
"13129","PYGL"
"13130","PYGM"
"13131","PYGO1"
"13132","PYGO2"
"13133","PYHIN1"
"13134","PYM1"
"13135","PYROXD1"
"13136","PYROXD2"
"13137","PYURF"
"13138","PYY"
"13139","PZP"
"13140","QARS"
"13141","QDPR"
"13142","QKI"
"13143","QPCT"
"13144","QPCTL"
"13145","QPRT"
"13146","QRFP"
"13147","QRFPR"
"13148","QRICH1"
"13149","QRICH2"
"13150","QRSL1"
"13151","QSER1"
"13152","QSOX1"
"13153","QSOX2"
"13154","QTRT1"
"13155","QTRT2"
"13156","R3HCC1"
"13157","R3HCC1L"
"13158","R3HDM1"
"13159","R3HDM2"
"13160","R3HDM4"
"13161","R3HDML"
"13162","RAB10"
"13163","RAB11A"
"13164","RAB11B"
"13165","RAB11FIP1"
"13166","RAB11FIP2"
"13167","RAB11FIP3"
"13168","RAB11FIP4"
"13169","RAB11FIP5"
"13170","RAB12"
"13171","RAB13"
"13172","RAB14"
"13173","RAB15"
"13174","RAB17"
"13175","RAB18"
"13176","RAB19"
"13177","RAB1A"
"13178","RAB1B"
"13179","RAB20"
"13180","RAB21"
"13181","RAB22A"
"13182","RAB23"
"13183","RAB24"
"13184","RAB25"
"13185","RAB26"
"13186","RAB27A"
"13187","RAB27B"
"13188","RAB28"
"13189","RAB29"
"13190","RAB2A"
"13191","RAB2B"
"13192","RAB30"
"13193","RAB31"
"13194","RAB32"
"13195","RAB33A"
"13196","RAB33B"
"13197","RAB34"
"13198","RAB35"
"13199","RAB36"
"13200","RAB37"
"13201","RAB38"
"13202","RAB39A"
"13203","RAB39B"
"13204","RAB3A"
"13205","RAB3B"
"13206","RAB3C"
"13207","RAB3D"
"13208","RAB3GAP1"
"13209","RAB3GAP2"
"13210","RAB3IL1"
"13211","RAB3IP"
"13212","RAB40A"
"13213","RAB40AL"
"13214","RAB40B"
"13215","RAB40C"
"13216","RAB41"
"13217","RAB42"
"13218","RAB43"
"13219","RAB44"
"13220","RAB4A"
"13221","RAB4B"
"13222","RAB5A"
"13223","RAB5C"
"13224","RAB5IF"
"13225","RAB6A"
"13226","RAB6B"
"13227","RAB6C"
"13228","RAB6D"
"13229","RAB7A"
"13230","RAB7B"
"13231","RAB8A"
"13232","RAB8B"
"13233","RAB9A"
"13234","RAB9B"
"13235","RABAC1"
"13236","RABEP1"
"13237","RABEP2"
"13238","RABEPK"
"13239","RABGAP1"
"13240","RABGAP1L"
"13241","RABGEF1"
"13242","RABGGTA"
"13243","RABGGTB"
"13244","RABIF"
"13245","RABL2A"
"13246","RABL2B"
"13247","RABL3"
"13248","RABL6"
"13249","RAC1"
"13250","RAC2"
"13251","RAC3"
"13252","RACGAP1"
"13253","RACK1"
"13254","RAD1"
"13255","RAD17"
"13256","RAD18"
"13257","RAD21"
"13258","RAD21L1"
"13259","RAD23A"
"13260","RAD23B"
"13261","RAD50"
"13262","RAD51"
"13263","RAD51AP1"
"13264","RAD51AP2"
"13265","RAD51B"
"13266","RAD51C"
"13267","RAD51D"
"13268","RAD52"
"13269","RAD54B"
"13270","RAD54L"
"13271","RAD54L2"
"13272","RAD9A"
"13273","RAD9B"
"13274","RADIL"
"13275","RAE1"
"13276","RAET1E"
"13277","RAET1G"
"13278","RAET1L"
"13279","RAF1"
"13280","RAG1"
"13281","RAG2"
"13282","RAI1"
"13283","RAI14"
"13284","RAI2"
"13285","RALA"
"13286","RALB"
"13287","RALBP1"
"13288","RALGAPA1"
"13289","RALGAPA2"
"13290","RALGAPB"
"13291","RALGDS"
"13292","RALGPS1"
"13293","RALGPS2"
"13294","RALY"
"13295","RALYL"
"13296","RAMAC"
"13297","RAMACL"
"13298","RAMP1"
"13299","RAMP2"
"13300","RAMP3"
"13301","RAN"
"13302","RANBP1"
"13303","RANBP10"
"13304","RANBP17"
"13305","RANBP2"
"13306","RANBP3"
"13307","RANBP3L"
"13308","RANBP6"
"13309","RANBP9"
"13310","RANGAP1"
"13311","RANGRF"
"13312","RAP1A"
"13313","RAP1B"
"13314","RAP1GAP"
"13315","RAP1GAP2"
"13316","RAP1GDS1"
"13317","RAP2A"
"13318","RAP2B"
"13319","RAP2C"
"13320","RAPGEF1"
"13321","RAPGEF2"
"13322","RAPGEF3"
"13323","RAPGEF4"
"13324","RAPGEF5"
"13325","RAPGEF6"
"13326","RAPGEFL1"
"13327","RAPH1"
"13328","RAPSN"
"13329","RARA"
"13330","RARB"
"13331","RARG"
"13332","RARRES1"
"13333","RARRES2"
"13334","RARS"
"13335","RARS2"
"13336","RASA1"
"13337","RASA2"
"13338","RASA3"
"13339","RASA4"
"13340","RASA4B"
"13341","RASAL1"
"13342","RASAL2"
"13343","RASAL3"
"13344","RASD1"
"13345","RASD2"
"13346","RASEF"
"13347","RASGEF1A"
"13348","RASGEF1B"
"13349","RASGEF1C"
"13350","RASGRF1"
"13351","RASGRF2"
"13352","RASGRP1"
"13353","RASGRP2"
"13354","RASGRP3"
"13355","RASGRP4"
"13356","RASIP1"
"13357","RASL10A"
"13358","RASL10B"
"13359","RASL11A"
"13360","RASL11B"
"13361","RASL12"
"13362","RASSF1"
"13363","RASSF10"
"13364","RASSF2"
"13365","RASSF3"
"13366","RASSF4"
"13367","RASSF5"
"13368","RASSF6"
"13369","RASSF7"
"13370","RASSF8"
"13371","RASSF9"
"13372","RAVER1"
"13373","RAVER2"
"13374","RAX"
"13375","RAX2"
"13376","RB1"
"13377","RB1CC1"
"13378","RBAK"
"13379","RBAK-RBAKDN"
"13380","RBBP4"
"13381","RBBP5"
"13382","RBBP6"
"13383","RBBP7"
"13384","RBBP8"
"13385","RBBP8NL"
"13386","RBBP9"
"13387","RBCK1"
"13388","RBFA"
"13389","RBFOX1"
"13390","RBFOX2"
"13391","RBFOX3"
"13392","RBKS"
"13393","RBL1"
"13394","RBL2"
"13395","RBM10"
"13396","RBM11"
"13397","RBM12"
"13398","RBM12B"
"13399","RBM14"
"13400","RBM14-RBM4"
"13401","RBM15"
"13402","RBM15B"
"13403","RBM17"
"13404","RBM18"
"13405","RBM19"
"13406","RBM20"
"13407","RBM22"
"13408","RBM23"
"13409","RBM24"
"13410","RBM25"
"13411","RBM26"
"13412","RBM27"
"13413","RBM28"
"13414","RBM3"
"13415","RBM33"
"13416","RBM34"
"13417","RBM38"
"13418","RBM39"
"13419","RBM4"
"13420","RBM41"
"13421","RBM42"
"13422","RBM43"
"13423","RBM44"
"13424","RBM45"
"13425","RBM46"
"13426","RBM47"
"13427","RBM48"
"13428","RBM4B"
"13429","RBM5"
"13430","RBM6"
"13431","RBM7"
"13432","RBM8A"
"13433","RBMS1"
"13434","RBMS2"
"13435","RBMS3"
"13436","RBMX"
"13437","RBMX2"
"13438","RBMXL1"
"13439","RBMXL2"
"13440","RBMXL3"
"13441","RBMY1A1"
"13442","RBMY1B"
"13443","RBMY1D"
"13444","RBMY1E"
"13445","RBMY1F"
"13446","RBMY1J"
"13447","RBP1"
"13448","RBP2"
"13449","RBP3"
"13450","RBP4"
"13451","RBP5"
"13452","RBP7"
"13453","RBPJ"
"13454","RBPJL"
"13455","RBPMS"
"13456","RBPMS2"
"13457","RBSN"
"13458","RBX1"
"13459","RC3H1"
"13460","RC3H2"
"13461","RCAN1"
"13462","RCAN2"
"13463","RCAN3"
"13464","RCBTB1"
"13465","RCBTB2"
"13466","RCC1"
"13467","RCC1L"
"13468","RCC2"
"13469","RCCD1"
"13470","RCE1"
"13471","RCHY1"
"13472","RCL1"
"13473","RCN1"
"13474","RCN2"
"13475","RCN3"
"13476","RCOR1"
"13477","RCOR2"
"13478","RCOR3"
"13479","RCSD1"
"13480","RCVRN"
"13481","RD3"
"13482","RD3L"
"13483","RDH10"
"13484","RDH11"
"13485","RDH12"
"13486","RDH13"
"13487","RDH14"
"13488","RDH16"
"13489","RDH5"
"13490","RDM1"
"13491","RDX"
"13492","REC114"
"13493","REC8"
"13494","RECK"
"13495","RECQL"
"13496","RECQL4"
"13497","RECQL5"
"13498","REELD1"
"13499","REEP1"
"13500","REEP2"
"13501","REEP3"
"13502","REEP4"
"13503","REEP5"
"13504","REEP6"
"13505","REG1A"
"13506","REG1B"
"13507","REG3A"
"13508","REG3G"
"13509","REG4"
"13510","REL"
"13511","RELA"
"13512","RELB"
"13513","RELCH"
"13514","RELL1"
"13515","RELL2"
"13516","RELN"
"13517","RELT"
"13518","REM1"
"13519","REM2"
"13520","REN"
"13521","RENBP"
"13522","REP15"
"13523","REPIN1"
"13524","REPS1"
"13525","REPS2"
"13526","RER1"
"13527","RERE"
"13528","RERG"
"13529","RERGL"
"13530","RESP18"
"13531","REST"
"13532","RET"
"13533","RETN"
"13534","RETNLB"
"13535","RETREG1"
"13536","RETREG2"
"13537","RETREG3"
"13538","RETSAT"
"13539","REV1"
"13540","REV3L"
"13541","REX1BD"
"13542","REXO1"
"13543","REXO2"
"13544","REXO4"
"13545","REXO5"
"13546","RFC1"
"13547","RFC2"
"13548","RFC3"
"13549","RFC4"
"13550","RFC5"
"13551","RFESD"
"13552","RFFL"
"13553","RFK"
"13554","RFLNA"
"13555","RFLNB"
"13556","RFNG"
"13557","RFPL1"
"13558","RFPL2"
"13559","RFPL3"
"13560","RFPL4A"
"13561","RFPL4AL1"
"13562","RFPL4B"
"13563","RFT1"
"13564","RFTN1"
"13565","RFTN2"
"13566","RFWD3"
"13567","RFX1"
"13568","RFX2"
"13569","RFX3"
"13570","RFX4"
"13571","RFX5"
"13572","RFX6"
"13573","RFX7"
"13574","RFX8"
"13575","RFXANK"
"13576","RFXAP"
"13577","RGCC"
"13578","RGL1"
"13579","RGL2"
"13580","RGL3"
"13581","RGL4"
"13582","RGMA"
"13583","RGMB"
"13584","RGN"
"13585","RGP1"
"13586","RGPD1"
"13587","RGPD2"
"13588","RGPD3"
"13589","RGPD4"
"13590","RGPD5"
"13591","RGPD6"
"13592","RGPD8"
"13593","RGR"
"13594","RGS1"
"13595","RGS10"
"13596","RGS11"
"13597","RGS12"
"13598","RGS13"
"13599","RGS14"
"13600","RGS16"
"13601","RGS17"
"13602","RGS18"
"13603","RGS19"
"13604","RGS2"
"13605","RGS20"
"13606","RGS21"
"13607","RGS22"
"13608","RGS3"
"13609","RGS4"
"13610","RGS5"
"13611","RGS6"
"13612","RGS7"
"13613","RGS7BP"
"13614","RGS8"
"13615","RGS9"
"13616","RGS9BP"
"13617","RGSL1"
"13618","RHAG"
"13619","RHBDD1"
"13620","RHBDD2"
"13621","RHBDD3"
"13622","RHBDF1"
"13623","RHBDF2"
"13624","RHBDL1"
"13625","RHBDL2"
"13626","RHBDL3"
"13627","RHBG"
"13628","RHCE"
"13629","RHCG"
"13630","RHD"
"13631","RHEB"
"13632","RHEBL1"
"13633","RHEX"
"13634","RHNO1"
"13635","RHO"
"13636","RHOA"
"13637","RHOB"
"13638","RHOBTB1"
"13639","RHOBTB2"
"13640","RHOBTB3"
"13641","RHOC"
"13642","RHOD"
"13643","RHOF"
"13644","RHOG"
"13645","RHOH"
"13646","RHOJ"
"13647","RHOQ"
"13648","RHOT1"
"13649","RHOT2"
"13650","RHOU"
"13651","RHOV"
"13652","RHOXF1"
"13653","RHOXF2"
"13654","RHOXF2B"
"13655","RHPN1"
"13656","RHPN2"
